630	628.81	4.44			
632	630.47	4.41			
634	632.12	4.29			
636	633.78	4.36			
638	635.43	4.16			
640	637.08	4.37			
642	638.74	4.11			
644	640.39	4.04			
646	642.05	4.08			
648	643.70	4.11			
650	645.35	4.07			
652	647.73	4.15			
654	650.11	4.13			
656	652.48	3.93			
658	654.86	3.94			
660	657.23	4.00			
662	659.61	4.16			
664	661.99	3.94			
666	664.36	3.86			
668	666.74	4.01			
670	669.12	3.78			
672	671.49	3.88			
674	673.87	3.82			
676	676.24	3.76			
678	678.54	3.62			
680	680.84	3.50			
682	683.14	3.51			
684	685.44	3.39			
686	687.74	3.49			
688	690.04	3.31			
690	692.34	3.06			
692	694.64	3.07			
694	696.94	3.00			
696	699.24	2.86			
698	701.54	2.93			
700	703.84	3.01			
702	706.14	3.12			
704	707.92	3.20			
706	709.71	3.29			
708	711.49	3.39			
710	713.27	3.34			
712	715.06	3.42			
714	716.84	3.65			
716	718.63	3.97			
718	720.41	4.11			
720	722.20	4.02			
722	723.98	4.01			
724	725.77	3.80			
726	727.55	3.68			
728	729.33	3.52			
730	731.24	3.52			
732	733.14	3.38			
734	735.05	3.51			
736	736.95	3.55			
738	738.86	3.57			
740	740.76	3.47			
742	742.66	3.53			
744	744.57	3.84			
746	746.47	4.03			
748	748.38	3.95			
750	750.28	3.96			
752	752.19	3.84			
754	754.09	3.91			
756	756.08	3.95			
758	758.07	3.62			
760	760.07	3.69			
762	762.06	3.47			
764	764.05	3.64			
766	766.04	3.47			
768	768.04	3.43			
770	770.03	3.35			
772	772.02	3.23			
774	774.01	3.12			
776	776.01	3.00			
778	778.00	2.92			
780	779.99	2.84			
782	782.21	2.90			
784	784.42	2.91			
786	786.64	3.04			
788	788.86	3.06			
790	791.07	3.52			
792	793.29	3.63			
794	795.51	4.10			
796	797.72	4.03			
798	799.94	4.04			
800	802.16	4.04			
802	804.37	4.09			
804	806.59	3.91			
806	808.81	3.89			
808	810.77	3.85			
810	812.74	3.67			
812	814.71	3.74			
814	816.67	3.48			
816	818.64	3.44			
818	820.61	3.26			
820	822.57	3.32			
822	824.54	3.26			
824	826.51	3.28			
826	828.47	3.47			
828	830.44	3.31			
830	832.41	3.40			
832	834.37	3.43			
834	836.53	3.31			
836	838.69	3.18			
838	840.85	3.35			
840	843.01	3.38			
842	845.17	3.17			
844	847.33	3.03			
846	849.49	2.94			
848	851.65	2.99			
850	853.81	2.86			
852	855.96	3.01			
854	858.12	2.99			
856	860.28	2.82			
858	862.44	2.78			
860	864.44	2.81			
862	866.45	3.04			
864	868.45	2.94			
866	870.45	3.42			
868	872.45	3.68			
870	874.45	3.87			
872	876.46	4.03			
874	878.46	4.04			
876	880.46	4.05			
878	882.46	3.95			
880	884.47	4.04			
882	886.47	3.78			
884	888.47	3.83			
886	890.36	3.83			
888	892.25	3.81			
890	894.13	3.75			
892	896.02	3.68			
894	897.91	3.77			
896	899.80	3.76			
898	901.69	3.69			
900	903.57	3.65			
902	905.46	3.53			
904	907.35	3.50			
906	909.24	3.48			
908	911.13	3.35			
910	913.01	3.35			
912	915.16	3.45			
914	917.31	3.39			
916	919.46	3.42			
918	921.60	3.73			
920	923.75	3.87			
922	925.90	3.91			
924	928.05	3.79			
926	930.20	3.74			
928	932.34	3.62			
930	934.49	3.46			
932	936.64	3.43			
934	938.79	3.34			
936	940.93	3.38			
938	943.06	3.22			
940	945.18	3.25			
942	947.30	3.05			
944	949.42	2.93			
946	951.54	2.99			
948	953.66	2.84			
950	955.78	2.80			
952	957.90	2.66			
954	960.02	2.75			
956	962.15	2.69			
958	964.27	3.09			
960	966.39	3.52			
962	968.51	3.78			
964	970.47	3.94			
966	972.43	3.66			
968	974.39	3.57			
970	976.35	3.45			
972	978.31	3.34			
974	980.27	3.23			
976	982.23	3.13			
978	984.20	3.08			
980	986.16	3.12			
982	988.12	3.35			
984	990.08	3.51			
986	992.04	3.60			
988	994.00	3.57			
990	995.88	3.47			
992	997.76	3.42			
994	999.64	3.30			
996	1001.52	3.20			
998	1003.40	3.20			
1000	1005.28	3.30			
1002	1007.16	3.51			
1004	1009.04	3.64			
1006	1010.92	3.58			
1008	1012.80	3.58			
1010	1014.68	3.48			
1012	1016.56	3.49			
1014	1018.44	3.35			
1016	1020.26	3.09			
1018	1022.09	3.14			
1020	1023.91	3.19			
1022	1025.74	2.93			
1024	1027.57	3.00			
1026	1029.39	3.23			
1028	1031.22	3.20			
1030	1033.04	3.31			
1032	1034.87	3.44			
1034	1036.69	3.72			
1036	1038.52	3.69			
1038	1040.34	3.90			
1040	1042.17	3.69			
1042	1044.27	3.59			
1044	1046.37	3.74			
1046	1048.46	3.58			
1048	1050.56	3.65			
1050	1052.66	3.54			
1052	1054.76	3.63			
